check_id,run_id,run_date,report_name,source_system,location_id,check_name,records_tested,failed_records,pass_rate
DQ-000224,RUN-002763,2026-03-01,Daily Incident Intake,Safety Logic,LOC-1067,vendor_credential_current,86,3,0.9651
DQ-000225,RUN-002763,2026-03-01,Daily Incident Intake,Safety Logic,LOC-1067,location_id_present,326,3,0.9908
DQ-000226,RUN-007063,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1060,location_id_present,263,7,0.9734
DQ-000227,RUN-007063,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1060,employee_partner_mapped,300,7,0.9767
DQ-000228,RUN-007063,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1060,corrective_action_status_valid,248,10,0.9597
DQ-000229,RUN-005899,2026-05-04,PPE Readiness Tracker,PICS,LOC-1026,incident_key_unique,253,10,0.9605
DQ-000230,RUN-005899,2026-05-04,PPE Readiness Tracker,PICS,LOC-1026,source_extract_arrived,246,16,0.935
DQ-000231,RUN-005899,2026-05-04,PPE Readiness Tracker,PICS,LOC-1026,corrective_action_status_valid,248,26,0.8952
DQ-000232,RUN-002371,2026-02-21,Daily Incident Intake,Safety Logic,LOC-1036,employee_partner_mapped,265,10,0.9623
DQ-000233,RUN-002371,2026-02-21,Daily Incident Intake,Safety Logic,LOC-1036,completion_date_present,106,1,0.9906
DQ-000234,RUN-002371,2026-02-21,Daily Incident Intake,Safety Logic,LOC-1036,location_id_present,230,3,0.987
DQ-000235,RUN-002179,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1065,corrective_action_status_valid,351,7,0.9801
DQ-000236,RUN-002179,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1065,incident_key_unique,216,4,0.9815
DQ-000237,RUN-002179,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1065,employee_partner_mapped,268,15,0.944
DQ-000238,RUN-005189,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1063,vendor_credential_current,123,3,0.9756
DQ-000239,RUN-005189,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1063,corrective_action_status_valid,115,3,0.9739
DQ-000240,RUN-005189,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1063,employee_partner_mapped,265,11,0.9585
DQ-000241,RUN-006285,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1023,employee_partner_mapped,191,13,0.9319
DQ-000242,RUN-006285,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1023,incident_key_unique,226,6,0.9735
DQ-000243,RUN-006285,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1023,corrective_action_status_valid,92,3,0.9674
DQ-000244,RUN-001143,2026-01-24,Daily Incident Intake,Safety Logic,LOC-1038,employee_partner_mapped,235,11,0.9532
DQ-000245,RUN-001143,2026-01-24,Daily Incident Intake,Safety Logic,LOC-1038,incident_key_unique,105,1,0.9905
DQ-000246,RUN-001143,2026-01-24,Daily Incident Intake,Safety Logic,LOC-1038,vendor_credential_current,286,17,0.9406
DQ-000247,RUN-002675,2026-02-27,Daily Incident Intake,Safety Logic,LOC-1049,corrective_action_status_valid,91,1,0.989
DQ-000248,RUN-002675,2026-02-27,Daily Incident Intake,Safety Logic,LOC-1049,source_extract_arrived,267,6,0.9775
DQ-000249,RUN-002675,2026-02-27,Daily Incident Intake,Safety Logic,LOC-1049,vendor_credential_current,304,14,0.9539
DQ-000250,RUN-006781,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1033,location_id_present,205,2,0.9902
DQ-000251,RUN-006781,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1033,corrective_action_status_valid,321,3,0.9907
DQ-000252,RUN-006781,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1033,incident_key_unique,149,0,1.0
DQ-000253,RUN-003709,2026-03-18,Ad Hoc Leader Request,Corporate Request,LOC-1061,incident_key_unique,259,16,0.9382
DQ-000254,RUN-003709,2026-03-18,Ad Hoc Leader Request,Corporate Request,LOC-1061,location_id_present,183,8,0.9563
DQ-000255,RUN-003709,2026-03-18,Ad Hoc Leader Request,Corporate Request,LOC-1061,completion_date_present,241,11,0.9544
DQ-000256,RUN-003406,2026-03-14,Ad Hoc Leader Request,Corporate Request,LOC-1036,source_extract_arrived,128,4,0.9688
DQ-000257,RUN-003406,2026-03-14,Ad Hoc Leader Request,Corporate Request,LOC-1036,corrective_action_status_valid,347,12,0.9654
DQ-000258,RUN-003406,2026-03-14,Ad Hoc Leader Request,Corporate Request,LOC-1036,employee_partner_mapped,109,2,0.9817
DQ-000259,RUN-001288,2026-01-26,PPE Readiness Tracker,PICS,LOC-1051,corrective_action_status_valid,102,5,0.951
DQ-000260,RUN-001288,2026-01-26,PPE Readiness Tracker,PICS,LOC-1051,completion_date_present,190,7,0.9632
DQ-000261,RUN-001288,2026-01-26,PPE Readiness Tracker,PICS,LOC-1051,source_extract_arrived,246,16,0.935
DQ-000262,RUN-004899,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1012,completion_date_present,135,2,0.9852
DQ-000263,RUN-004899,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1012,location_id_present,253,11,0.9565
DQ-000264,RUN-004899,2026-04-13,Contractor Compliance Snapshot,ISN,LOC-1012,corrective_action_status_valid,193,13,0.9326
DQ-000265,RUN-000069,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1009,corrective_action_status_valid,341,10,0.9707
DQ-000266,RUN-000069,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1009,vendor_credential_current,275,12,0.9564
DQ-000267,RUN-000069,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1009,employee_partner_mapped,252,10,0.9603
DQ-000268,RUN-008268,2026-06-22,Weekly Exception Review,Safety Logic,LOC-1031,employee_partner_mapped,206,7,0.966
DQ-000269,RUN-008268,2026-06-22,Weekly Exception Review,Safety Logic,LOC-1031,completion_date_present,301,8,0.9734
DQ-000270,RUN-008268,2026-06-22,Weekly Exception Review,Safety Logic,LOC-1031,corrective_action_status_valid,260,7,0.9731
DQ-000271,RUN-004273,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1035,completion_date_present,178,4,0.9775
DQ-000272,RUN-004273,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1035,corrective_action_status_valid,93,9,0.9032
DQ-000273,RUN-004273,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1035,vendor_credential_current,290,10,0.9655
DQ-000274,RUN-005893,2026-05-04,PPE Readiness Tracker,PICS,LOC-1028,location_id_present,249,8,0.9679
DQ-000275,RUN-005893,2026-05-04,PPE Readiness Tracker,PICS,LOC-1028,employee_partner_mapped,239,11,0.954
DQ-000276,RUN-005893,2026-05-04,PPE Readiness Tracker,PICS,LOC-1028,source_extract_arrived,92,3,0.9674
DQ-000277,RUN-006431,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1070,completion_date_present,229,6,0.9738
DQ-000278,RUN-006431,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1070,employee_partner_mapped,348,11,0.9684
DQ-000279,RUN-006431,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1070,vendor_credential_current,224,11,0.9509
DQ-000280,RUN-007022,2026-05-25,Ad Hoc Leader Request,Corporate Request,LOC-1045,corrective_action_status_valid,124,7,0.9435
DQ-000281,RUN-007022,2026-05-25,Ad Hoc Leader Request,Corporate Request,LOC-1045,completion_date_present,322,8,0.9752
DQ-000282,RUN-007022,2026-05-25,Ad Hoc Leader Request,Corporate Request,LOC-1045,employee_partner_mapped,327,15,0.9541
DQ-000283,RUN-002150,2026-02-16,Weekly Exception Review,Safety Logic,LOC-1036,completion_date_present,334,12,0.9641
DQ-000284,RUN-002150,2026-02-16,Weekly Exception Review,Safety Logic,LOC-1036,location_id_present,190,0,1.0
DQ-000285,RUN-002150,2026-02-16,Weekly Exception Review,Safety Logic,LOC-1036,employee_partner_mapped,288,15,0.9479
DQ-000286,RUN-008325,2026-06-22,Chemical SDS Coverage,MSDS,LOC-1057,completion_date_present,202,7,0.9653
DQ-000287,RUN-008325,2026-06-22,Chemical SDS Coverage,MSDS,LOC-1057,corrective_action_status_valid,112,1,0.9911
DQ-000288,RUN-008325,2026-06-22,Chemical SDS Coverage,MSDS,LOC-1057,incident_key_unique,313,11,0.9649
DQ-000289,RUN-008649,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1032,employee_partner_mapped,118,5,0.9576
DQ-000290,RUN-008649,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1032,location_id_present,152,8,0.9474
DQ-000291,RUN-008649,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1032,vendor_credential_current,345,27,0.9217
DQ-000292,RUN-000065,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1056,source_extract_arrived,97,8,0.9175
DQ-000293,RUN-000065,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1056,vendor_credential_current,310,17,0.9452
DQ-000294,RUN-000065,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1056,completion_date_present,349,9,0.9742
DQ-000295,RUN-006440,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1028,completion_date_present,340,10,0.9706
DQ-000296,RUN-006440,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1028,source_extract_arrived,207,7,0.9662
DQ-000297,RUN-006440,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1028,vendor_credential_current,127,4,0.9685
DQ-000298,RUN-006879,2026-05-25,Weekly Exception Review,Safety Logic,LOC-1015,employee_partner_mapped,85,8,0.9059
DQ-000299,RUN-006879,2026-05-25,Weekly Exception Review,Safety Logic,LOC-1015,incident_key_unique,142,1,0.993
DQ-000300,RUN-006879,2026-05-25,Weekly Exception Review,Safety Logic,LOC-1015,vendor_credential_current,267,15,0.9438
DQ-000301,RUN-002016,2026-02-13,Daily Incident Intake,Safety Logic,LOC-1030,location_id_present,345,7,0.9797
DQ-000302,RUN-002016,2026-02-13,Daily Incident Intake,Safety Logic,LOC-1030,source_extract_arrived,187,10,0.9465
DQ-000303,RUN-002016,2026-02-13,Daily Incident Intake,Safety Logic,LOC-1030,corrective_action_status_valid,135,8,0.9407
DQ-000304,RUN-003623,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1031,source_extract_arrived,133,6,0.9549
DQ-000305,RUN-003623,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1031,location_id_present,105,0,1.0
DQ-000306,RUN-003623,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1031,employee_partner_mapped,135,8,0.9407
DQ-000307,RUN-006813,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1020,location_id_present,138,1,0.9928
DQ-000308,RUN-006813,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1020,vendor_credential_current,346,16,0.9538
DQ-000309,RUN-006813,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1020,completion_date_present,87,2,0.977
DQ-000310,RUN-002511,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1044,location_id_present,105,2,0.981
DQ-000311,RUN-002511,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1044,corrective_action_status_valid,320,12,0.9625
DQ-000312,RUN-002511,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1044,incident_key_unique,171,11,0.9357
DQ-000313,RUN-007680,2026-06-08,Contractor Compliance Snapshot,ISN,LOC-1005,corrective_action_status_valid,131,4,0.9695
DQ-000314,RUN-007680,2026-06-08,Contractor Compliance Snapshot,ISN,LOC-1005,vendor_credential_current,244,12,0.9508
DQ-000315,RUN-007680,2026-06-08,Contractor Compliance Snapshot,ISN,LOC-1005,incident_key_unique,323,7,0.9783
DQ-000316,RUN-000850,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1025,incident_key_unique,162,6,0.963
DQ-000317,RUN-000850,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1025,location_id_present,308,4,0.987
DQ-000318,RUN-000850,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1025,source_extract_arrived,130,3,0.9769
DQ-000319,RUN-003259,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1069,location_id_present,285,7,0.9754
DQ-000320,RUN-003259,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1069,employee_partner_mapped,147,6,0.9592
DQ-000321,RUN-003259,2026-03-10,Daily Incident Intake,Safety Logic,LOC-1069,vendor_credential_current,216,5,0.9769
DQ-000322,RUN-008158,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1012,source_extract_arrived,234,5,0.9786
DQ-000323,RUN-008158,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1012,location_id_present,286,4,0.986
DQ-000324,RUN-008158,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1012,vendor_credential_current,184,7,0.962
DQ-000325,RUN-002425,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1058,employee_partner_mapped,191,10,0.9476
DQ-000326,RUN-002425,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1058,source_extract_arrived,313,8,0.9744
DQ-000327,RUN-002425,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1058,incident_key_unique,321,8,0.9751
DQ-000328,RUN-007480,2026-06-05,Daily Incident Intake,Safety Logic,LOC-1053,corrective_action_status_valid,108,2,0.9815
DQ-000329,RUN-007480,2026-06-05,Daily Incident Intake,Safety Logic,LOC-1053,vendor_credential_current,246,10,0.9593
DQ-000330,RUN-007480,2026-06-05,Daily Incident Intake,Safety Logic,LOC-1053,completion_date_present,339,12,0.9646
DQ-000331,RUN-002955,2026-03-04,Daily Incident Intake,Safety Logic,LOC-1066,vendor_credential_current,118,5,0.9576
DQ-000332,RUN-002955,2026-03-04,Daily Incident Intake,Safety Logic,LOC-1066,completion_date_present,219,2,0.9909
DQ-000333,RUN-002955,2026-03-04,Daily Incident Intake,Safety Logic,LOC-1066,incident_key_unique,334,6,0.982
DQ-000334,RUN-004648,2026-04-06,Chemical SDS Coverage,MSDS,LOC-1057,location_id_present,268,3,0.9888
DQ-000335,RUN-004648,2026-04-06,Chemical SDS Coverage,MSDS,LOC-1057,vendor_credential_current,162,7,0.9568
DQ-000336,RUN-004648,2026-04-06,Chemical SDS Coverage,MSDS,LOC-1057,completion_date_present,353,5,0.9858
DQ-000337,RUN-004873,2026-04-13,Weekly Exception Review,Safety Logic,LOC-1072,employee_partner_mapped,104,3,0.9712
DQ-000338,RUN-004873,2026-04-13,Weekly Exception Review,Safety Logic,LOC-1072,corrective_action_status_valid,148,6,0.9595
DQ-000339,RUN-004873,2026-04-13,Weekly Exception Review,Safety Logic,LOC-1072,completion_date_present,189,4,0.9788
DQ-000340,RUN-000416,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1024,corrective_action_status_valid,281,8,0.9715
DQ-000341,RUN-000416,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1024,source_extract_arrived,88,0,1.0
DQ-000342,RUN-000416,2026-01-07,Daily Incident Intake,Safety Logic,LOC-1024,location_id_present,341,3,0.9912
DQ-000343,RUN-004814,2026-04-12,Daily Incident Intake,Safety Logic,LOC-1066,location_id_present,78,1,0.9872
DQ-000344,RUN-004814,2026-04-12,Daily Incident Intake,Safety Logic,LOC-1066,source_extract_arrived,258,12,0.9535
DQ-000345,RUN-004814,2026-04-12,Daily Incident Intake,Safety Logic,LOC-1066,completion_date_present,333,15,0.955
DQ-000346,RUN-004070,2026-03-26,Daily Incident Intake,Safety Logic,LOC-1064,completion_date_present,257,11,0.9572
DQ-000347,RUN-004070,2026-03-26,Daily Incident Intake,Safety Logic,LOC-1064,location_id_present,271,5,0.9815
DQ-000348,RUN-004070,2026-03-26,Daily Incident Intake,Safety Logic,LOC-1064,source_extract_arrived,163,8,0.9509
DQ-000349,RUN-001455,2026-02-01,Daily Incident Intake,Safety Logic,LOC-1015,vendor_credential_current,261,15,0.9425
DQ-000350,RUN-001455,2026-02-01,Daily Incident Intake,Safety Logic,LOC-1015,source_extract_arrived,223,6,0.9731
DQ-000351,RUN-001455,2026-02-01,Daily Incident Intake,Safety Logic,LOC-1015,location_id_present,92,0,1.0
DQ-000352,RUN-001957,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1051,source_extract_arrived,81,4,0.9506
DQ-000353,RUN-001957,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1051,completion_date_present,202,6,0.9703
DQ-000354,RUN-001957,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1051,incident_key_unique,350,5,0.9857
DQ-000355,RUN-006661,2026-05-18,PPE Readiness Tracker,PICS,LOC-1026,completion_date_present,205,11,0.9463
DQ-000356,RUN-006661,2026-05-18,PPE Readiness Tracker,PICS,LOC-1026,source_extract_arrived,304,24,0.9211
DQ-000357,RUN-006661,2026-05-18,PPE Readiness Tracker,PICS,LOC-1026,corrective_action_status_valid,327,26,0.9205
DQ-000358,RUN-003312,2026-03-12,Daily Incident Intake,Safety Logic,LOC-1027,incident_key_unique,128,3,0.9766
DQ-000359,RUN-003312,2026-03-12,Daily Incident Intake,Safety Logic,LOC-1027,completion_date_present,141,1,0.9929
DQ-000360,RUN-003312,2026-03-12,Daily Incident Intake,Safety Logic,LOC-1027,corrective_action_status_valid,250,6,0.976
DQ-000361,RUN-005166,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1049,vendor_credential_current,237,13,0.9451
DQ-000362,RUN-005166,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1049,location_id_present,234,1,0.9957
DQ-000363,RUN-005166,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1049,incident_key_unique,124,3,0.9758
DQ-000364,RUN-006286,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1001,vendor_credential_current,109,5,0.9541
DQ-000365,RUN-006286,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1001,incident_key_unique,134,2,0.9851
DQ-000366,RUN-006286,2026-05-11,Chemical SDS Coverage,MSDS,LOC-1001,location_id_present,189,7,0.963
DQ-000367,RUN-003826,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1059,location_id_present,161,1,0.9938
DQ-000368,RUN-003826,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1059,corrective_action_status_valid,260,4,0.9846
DQ-000369,RUN-003826,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1059,vendor_credential_current,331,14,0.9577
DQ-000370,RUN-004142,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1026,incident_key_unique,199,5,0.9749
DQ-000371,RUN-004142,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1026,employee_partner_mapped,249,4,0.9839
DQ-000372,RUN-004142,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1026,location_id_present,297,3,0.9899
DQ-000373,RUN-004752,2026-04-09,Daily Incident Intake,Safety Logic,LOC-1003,corrective_action_status_valid,151,3,0.9801
DQ-000374,RUN-004752,2026-04-09,Daily Incident Intake,Safety Logic,LOC-1003,source_extract_arrived,336,9,0.9732
DQ-000375,RUN-004752,2026-04-09,Daily Incident Intake,Safety Logic,LOC-1003,vendor_credential_current,175,6,0.9657
DQ-000376,RUN-000072,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1053,source_extract_arrived,247,7,0.9717
DQ-000377,RUN-000072,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1053,vendor_credential_current,294,11,0.9626
DQ-000378,RUN-000072,2026-01-03,Daily Incident Intake,Safety Logic,LOC-1053,completion_date_present,82,2,0.9756
DQ-000379,RUN-000232,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1066,source_extract_arrived,274,9,0.9672
DQ-000380,RUN-000232,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1066,completion_date_present,319,10,0.9687
DQ-000381,RUN-000232,2026-01-05,Weekly Exception Review,Safety Logic,LOC-1066,employee_partner_mapped,239,12,0.9498
DQ-000382,RUN-007726,2026-06-08,PPE Readiness Tracker,PICS,LOC-1069,corrective_action_status_valid,160,10,0.9375
DQ-000383,RUN-007726,2026-06-08,PPE Readiness Tracker,PICS,LOC-1069,incident_key_unique,76,6,0.9211
DQ-000384,RUN-007726,2026-06-08,PPE Readiness Tracker,PICS,LOC-1069,location_id_present,178,11,0.9382
DQ-000385,RUN-003039,2026-03-05,Vendor Credential Audit,Browz,LOC-1009,source_extract_arrived,224,11,0.9509
DQ-000386,RUN-003039,2026-03-05,Vendor Credential Audit,Browz,LOC-1009,vendor_credential_current,255,14,0.9451
DQ-000387,RUN-003039,2026-03-05,Vendor Credential Audit,Browz,LOC-1009,completion_date_present,203,11,0.9458
DQ-000388,RUN-003186,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1002,incident_key_unique,254,3,0.9882
DQ-000389,RUN-003186,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1002,corrective_action_status_valid,277,6,0.9783
DQ-000390,RUN-003186,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1002,vendor_credential_current,161,10,0.9379
DQ-000391,RUN-001281,2026-01-26,Chemical SDS Coverage,MSDS,LOC-1043,vendor_credential_current,194,15,0.9227
DQ-000392,RUN-001281,2026-01-26,Chemical SDS Coverage,MSDS,LOC-1043,source_extract_arrived,269,17,0.9368
DQ-000393,RUN-001281,2026-01-26,Chemical SDS Coverage,MSDS,LOC-1043,corrective_action_status_valid,169,7,0.9586
DQ-000394,RUN-004542,2026-04-05,Vendor Credential Audit,Browz,LOC-1047,completion_date_present,340,26,0.9235
DQ-000395,RUN-004542,2026-04-05,Vendor Credential Audit,Browz,LOC-1047,incident_key_unique,287,15,0.9477
DQ-000396,RUN-004542,2026-04-05,Vendor Credential Audit,Browz,LOC-1047,source_extract_arrived,278,22,0.9209
DQ-000397,RUN-003913,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1018,source_extract_arrived,294,10,0.966
DQ-000398,RUN-003913,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1018,incident_key_unique,263,4,0.9848
DQ-000399,RUN-003913,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1018,vendor_credential_current,316,10,0.9684
DQ-000400,RUN-002855,2026-03-02,Chemical SDS Coverage,MSDS,LOC-1067,incident_key_unique,258,5,0.9806
DQ-000401,RUN-002855,2026-03-02,Chemical SDS Coverage,MSDS,LOC-1067,location_id_present,352,5,0.9858
DQ-000402,RUN-002855,2026-03-02,Chemical SDS Coverage,MSDS,LOC-1067,completion_date_present,164,4,0.9756
DQ-000403,RUN-007094,2026-05-28,Daily Incident Intake,Safety Logic,LOC-1023,employee_partner_mapped,169,4,0.9763
DQ-000404,RUN-007094,2026-05-28,Daily Incident Intake,Safety Logic,LOC-1023,corrective_action_status_valid,250,6,0.976
