run_id,run_date,report_name,cadence,source_system,location_id,region,division,support_tier,sla_hours,refresh_delay_hours,sla_met,records_expected,completeness_rate,duplicate_keys,unmapped_records,completed_at
RUN-000146,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1013,Midwest,Uniform Rental,standard,2,3.17,False,151,0.9723,1,2,2026-01-04T11:10:18.645951151
RUN-000147,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1038,Southeast,Uniform Rental,high_touch,2,2.38,False,332,0.941,1,2,2026-01-04T10:22:43.159983267
RUN-000148,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1008,Great Lakes,Fire Protection,high_touch,2,2.43,False,349,0.9636,0,11,2026-01-04T10:25:36.552292025
RUN-000149,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1024,Midwest,Facility Services,standard,2,1.81,True,195,0.9836,0,2,2026-01-04T09:48:33.281032633
RUN-000150,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1010,Great Lakes,Facility Services,high_touch,2,0.1,True,337,0.9845,0,1,2026-01-04T08:06:00
RUN-000151,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1047,Southeast,Facility Services,high_touch,2,3.24,False,248,0.9459,1,3,2026-01-04T11:14:18.208572596
RUN-000152,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1048,Southeast,Facility Services,high_touch,2,2.25,False,296,0.9347,0,5,2026-01-04T10:15:05.393843406
RUN-000153,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1030,Northeast,First Aid & Safety,high_touch,2,3.7,False,249,0.9982,3,6,2026-01-04T11:42:08.490844705
RUN-000154,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1039,Southeast,Uniform Rental,high_touch,2,5.13,False,371,0.9266,1,4,2026-01-04T13:07:52.799642466
RUN-000155,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1051,South Central,Uniform Rental,standard,2,0.45,True,373,0.9607,0,0,2026-01-04T08:27:04.618348657
RUN-000156,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1054,South Central,First Aid & Safety,standard,2,0.27,True,314,0.9493,0,3,2026-01-04T08:16:05.720708201
RUN-000157,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1060,South Central,Facility Services,standard,2,0.46,True,109,0.9867,2,3,2026-01-04T08:27:27.673655565
RUN-000158,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1026,Northeast,Uniform Rental,standard,2,0.19,True,193,0.9797,0,3,2026-01-04T08:11:08.430204663
RUN-000159,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1007,Great Lakes,Fire Protection,high_touch,2,0.91,True,297,0.9425,2,4,2026-01-04T08:54:31.910086966
RUN-000160,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1021,Midwest,Fire Protection,standard,2,2.56,False,171,0.9339,0,3,2026-01-04T10:33:20.213995766
RUN-000161,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1068,West,Fire Protection,high_touch,2,2.28,False,254,0.9722,0,7,2026-01-04T10:17:03.882221645
RUN-000162,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1025,Northeast,Uniform Rental,standard,2,3.09,False,348,0.9541,0,1,2026-01-04T11:05:27.251081471
RUN-000163,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1027,Northeast,Uniform Rental,standard,2,0.6,True,228,0.9886,0,1,2026-01-04T08:36:08.020048982
RUN-000164,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1062,West,Uniform Rental,standard,2,0.1,True,336,0.9717,0,1,2026-01-04T08:06:00
RUN-000165,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1028,Northeast,First Aid & Safety,high_touch,2,4.09,False,329,0.9579,1,2,2026-01-04T12:05:35.173970675
RUN-000166,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1016,Midwest,First Aid & Safety,standard,2,0.65,True,293,0.9744,0,5,2026-01-04T08:38:44.742361835
RUN-000167,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1020,Midwest,Fire Protection,standard,2,1.83,True,284,0.9736,0,2,2026-01-04T09:50:03.259974904
RUN-000168,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1063,West,Uniform Rental,standard,2,0.93,True,361,0.9948,3,3,2026-01-04T08:55:45.636416929
RUN-000169,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1029,Northeast,First Aid & Safety,standard,2,0.1,True,297,0.9775,0,2,2026-01-04T08:06:00
RUN-000170,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1041,Southeast,First Aid & Safety,high_touch,2,2.52,False,138,0.9872,0,3,2026-01-04T10:31:25.702534155
RUN-000171,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1022,Midwest,Facility Services,high_touch,2,2.98,False,109,0.9448,1,4,2026-01-04T10:58:59.227767940
RUN-000172,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1044,Southeast,Fire Protection,high_touch,2,0.21,True,400,0.9907,1,6,2026-01-04T08:12:53.211149613
RUN-000173,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1031,Northeast,Fire Protection,standard,2,0.18,True,167,0.9512,0,2,2026-01-04T08:10:43.939946385
RUN-000174,2026-01-04,Ad Hoc Leader Request,ad_hoc,Corporate Request,LOC-1057,South Central,Fire Protection,standard,2,0.1,True,340,0.9813,1,1,2026-01-04T08:06:00
RUN-000175,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,7,5.4,True,127,0.9529,0,1,2026-01-05T13:23:59.616949518
RUN-000176,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1031,Northeast,Fire Protection,standard,7,3.15,True,382,0.973,2,0,2026-01-05T11:09:01.625407060
RUN-000177,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1004,Great Lakes,First Aid & Safety,high_touch,7,5.54,True,223,0.965,0,1,2026-01-05T13:32:06.401761660
RUN-000178,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1018,Midwest,First Aid & Safety,high_touch,7,3.18,True,373,0.9857,4,3,2026-01-05T11:10:37.591076983
RUN-000179,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1035,Northeast,Facility Services,standard,7,3.3,True,192,0.9712,1,1,2026-01-05T11:18:15.074167947
RUN-000180,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,7,3.66,True,219,0.9414,2,4,2026-01-05T11:39:34.559158314
RUN-000181,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,7,6.84,True,139,0.9769,1,5,2026-01-05T14:50:30.872235049
RUN-000182,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1046,Southeast,Facility Services,high_touch,7,4.79,True,308,0.9552,2,2,2026-01-05T12:47:11.206897353
RUN-000183,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,7,4.28,True,255,0.9886,3,1,2026-01-05T12:16:48.051888339
RUN-000184,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,high_touch,7,8.11,False,278,0.9816,1,2,2026-01-05T16:06:31.311422097
RUN-000185,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1065,West,First Aid & Safety,standard,7,3.97,True,227,0.9749,1,3,2026-01-05T11:58:02.618026406
RUN-000186,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1072,West,Facility Services,standard,7,3.21,True,334,0.9603,2,3,2026-01-05T11:12:27.242244047
RUN-000187,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1058,South Central,Facility Services,standard,7,5.04,True,289,0.9587,3,3,2026-01-05T13:02:25.181203259
RUN-000188,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1068,West,Fire Protection,high_touch,7,8.16,False,386,0.9979,5,1,2026-01-05T16:09:32.988848398
RUN-000189,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1019,Midwest,Fire Protection,standard,7,3.07,True,168,0.999,2,1,2026-01-05T11:04:06.767692255
RUN-000190,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,5.79,True,228,0.9567,1,4,2026-01-05T13:47:23.468676241
RUN-000191,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,7,3.99,True,186,0.9404,3,5,2026-01-05T11:59:14.028068304
RUN-000192,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1038,Southeast,Uniform Rental,high_touch,7,7.9,False,225,0.971,0,3,2026-01-05T15:54:17.700096344
RUN-000193,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1023,Midwest,Facility Services,standard,7,3.58,True,326,0.9518,2,2,2026-01-05T11:34:39.584998207
RUN-000194,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1029,Northeast,First Aid & Safety,standard,7,0.57,True,316,0.9529,2,1,2026-01-05T08:34:24.011659734
RUN-000195,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1060,South Central,Facility Services,standard,7,0.43,True,269,0.9695,5,4,2026-01-05T08:25:57.447576961
RUN-000196,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1030,Northeast,First Aid & Safety,high_touch,7,4.9,True,354,0.9513,1,2,2026-01-05T12:54:06.561573103
RUN-000197,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,7,4.92,True,318,0.9165,2,5,2026-01-05T12:55:06.155443901
RUN-000198,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1034,Northeast,Facility Services,standard,7,5.75,True,231,0.9561,2,3,2026-01-05T13:45:08.375101043
RUN-000199,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1036,Northeast,Facility Services,standard,7,3.38,True,110,0.9925,0,1,2026-01-05T11:22:38.041069536
RUN-000200,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,7,3.45,True,152,0.9455,0,6,2026-01-05T11:26:54.290001158
RUN-000201,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1042,Southeast,First Aid & Safety,high_touch,7,5.29,True,411,0.9834,1,2,2026-01-05T13:17:06.124270189
RUN-000202,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1054,South Central,First Aid & Safety,standard,7,4.8,True,217,0.9638,0,2,2026-01-05T12:47:50.243793340
RUN-000203,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,7,4.41,True,242,0.9819,2,1,2026-01-05T12:24:49.639272569
RUN-000204,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1063,West,Uniform Rental,standard,7,3.1,True,314,0.9686,4,1,2026-01-05T11:06:11.983440032
RUN-000205,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1012,Great Lakes,Facility Services,high_touch,7,4.95,True,103,0.9419,2,4,2026-01-05T12:56:50.701394392
RUN-000206,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1001,Great Lakes,Uniform Rental,high_touch,7,7.05,False,94,0.9779,1,3,2026-01-05T15:02:55.034006805
RUN-000207,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,7,4.8,True,335,0.9596,4,1,2026-01-05T12:47:56.582692265
RUN-000208,2026-01-05,Daily Incident Intake,daily,Safety Logic,LOC-1006,Great Lakes,First Aid & Safety,high_touch,7,3.45,True,291,0.9436,1,1,2026-01-05T11:27:16.365366796
RUN-000209,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1059,South Central,Facility Services,standard,3,3.02,False,105,0.9492,1,0,2026-01-05T11:01:22.714456295
RUN-000210,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1006,Great Lakes,First Aid & Safety,high_touch,3,0.1,True,254,0.9968,1,3,2026-01-05T08:06:00
RUN-000211,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1004,Great Lakes,First Aid & Safety,high_touch,3,2.9,True,175,0.9448,1,2,2026-01-05T10:53:48.060400049
RUN-000212,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1017,Midwest,First Aid & Safety,standard,3,0.1,True,127,0.9875,0,2,2026-01-05T08:06:00
RUN-000213,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,3,4.2,False,327,0.9513,1,3,2026-01-05T12:12:06.392425997
RUN-000214,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1023,Midwest,Facility Services,standard,3,0.47,True,362,0.9599,1,2,2026-01-05T08:28:12.257592583
RUN-000215,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1069,West,Fire Protection,standard,3,4.78,False,380,0.9742,1,2,2026-01-05T12:46:48.054860762
RUN-000216,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1036,Northeast,Facility Services,standard,3,3.02,False,307,0.9797,1,2,2026-01-05T11:00:55.607088770
RUN-000217,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1008,Great Lakes,Fire Protection,high_touch,3,2.84,True,104,0.9665,1,4,2026-01-05T10:50:12.486726191
RUN-000218,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1024,Midwest,Facility Services,standard,3,0.96,True,311,0.9765,3,3,2026-01-05T08:57:37.649036558
RUN-000219,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1045,Southeast,Fire Protection,high_touch,3,2.42,True,155,0.9604,1,0,2026-01-05T10:25:24.850739745
RUN-000220,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,3,2.72,True,408,0.9448,3,6,2026-01-05T10:43:01.278307092
RUN-000221,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1037,Southeast,Uniform Rental,high_touch,3,0.1,True,105,0.9755,1,4,2026-01-05T08:06:00
RUN-000222,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,3,2.52,True,111,0.9892,2,4,2026-01-05T10:31:07.691945416
RUN-000223,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1064,West,First Aid & Safety,high_touch,3,2.94,True,406,0.9582,3,5,2026-01-05T10:56:40.241326966
RUN-000224,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,3,0.56,True,314,0.9874,3,2,2026-01-05T08:33:46.147391311
RUN-000225,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1015,Midwest,Uniform Rental,high_touch,3,1.66,True,90,0.9172,2,4,2026-01-05T09:39:47.069088249
RUN-000226,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1001,Great Lakes,Uniform Rental,high_touch,3,1.05,True,236,0.9621,3,6,2026-01-05T09:03:16.309421238
RUN-000227,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,3,3.48,False,279,0.9802,2,3,2026-01-05T11:28:56.936093517
RUN-000228,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1033,Northeast,Fire Protection,high_touch,3,5.09,False,284,0.9276,1,3,2026-01-05T13:05:37.057169412
RUN-000229,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,3,4.84,False,106,0.9126,2,4,2026-01-05T12:50:28.523434263
RUN-000230,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1022,Midwest,Facility Services,high_touch,3,3.12,False,151,0.961,4,4,2026-01-05T11:07:12.461875185
RUN-000231,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1071,West,Facility Services,standard,3,0.1,True,234,0.959,2,1,2026-01-05T08:06:00
RUN-000232,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,3,1.43,True,296,0.9736,2,4,2026-01-05T09:25:34.398311304
RUN-000233,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1027,Northeast,Uniform Rental,standard,3,2.53,True,265,0.999,0,4,2026-01-05T10:31:39.296372214
RUN-000234,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1058,South Central,Facility Services,standard,3,0.1,True,112,0.9902,1,2,2026-01-05T08:06:00
RUN-000235,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,3,2.26,True,242,0.9498,1,1,2026-01-05T10:15:20.146979916
RUN-000236,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1055,South Central,Fire Protection,standard,3,1.01,True,248,0.9803,1,3,2026-01-05T09:00:22.032627257
RUN-000237,2026-01-05,Weekly Exception Review,weekly,Safety Logic,LOC-1025,Northeast,Uniform Rental,standard,3,2.71,True,205,0.9728,4,4,2026-01-05T10:42:26.492220096
RUN-000238,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1042,Southeast,First Aid & Safety,high_touch,5,5.51,False,274,0.93,2,5,2026-01-05T13:30:30.146981797
RUN-000239,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1065,West,First Aid & Safety,standard,5,2.41,True,383,0.9422,3,0,2026-01-05T10:24:34.812153571
RUN-000240,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,5,4.21,True,288,0.9514,1,6,2026-01-05T12:12:49.284335242
RUN-000241,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1056,South Central,Fire Protection,standard,5,3.7,True,188,0.9951,1,0,2026-01-05T11:41:57.448274527
RUN-000242,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1038,Southeast,Uniform Rental,high_touch,5,2.19,True,238,0.9505,3,5,2026-01-05T10:11:13.694145239
RUN-000243,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,5,2.14,True,217,0.971,2,4,2026-01-05T10:08:16.924427876
RUN-000244,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,5,4.34,True,327,0.9539,2,3,2026-01-05T12:20:08.565924162
RUN-000245,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1034,Northeast,Facility Services,standard,5,3.01,True,364,0.9496,2,2,2026-01-05T11:00:38.830739192
RUN-000246,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1067,West,Fire Protection,high_touch,5,4.33,True,418,0.9432,3,3,2026-01-05T12:19:45.317268842
RUN-000247,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1064,West,First Aid & Safety,high_touch,5,4.81,True,218,0.9284,0,3,2026-01-05T12:48:22.522802794
RUN-000248,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,5,2.37,True,92,0.999,0,0,2026-01-05T10:22:25.003253742
RUN-000249,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1019,Midwest,Fire Protection,standard,5,2.96,True,311,0.9887,0,0,2026-01-05T10:57:47.144675431
RUN-000250,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,5,5.54,False,364,0.9526,3,2,2026-01-05T13:32:27.847320489
RUN-000251,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1036,Northeast,Facility Services,standard,5,4.98,True,106,0.9515,1,2,2026-01-05T12:59:04.365549740
RUN-000252,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1062,West,Uniform Rental,standard,5,2.94,True,298,0.9899,0,0,2026-01-05T10:56:40.430801835
RUN-000253,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1007,Great Lakes,Fire Protection,high_touch,5,3.16,True,412,0.9427,3,3,2026-01-05T11:09:40.888611912
RUN-000254,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,5,3.51,True,259,0.9601,1,1,2026-01-05T11:30:34.681483270
RUN-000255,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1045,Southeast,Fire Protection,high_touch,5,3.07,True,149,0.9522,2,6,2026-01-05T11:04:10.459303077
RUN-000256,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1063,West,Uniform Rental,standard,5,3.95,True,245,0.9792,3,4,2026-01-05T11:56:56.148588338
RUN-000257,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1012,Great Lakes,Facility Services,high_touch,5,4.99,True,278,0.9632,2,6,2026-01-05T12:59:06.191360136
RUN-000258,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1072,West,Facility Services,standard,5,1.79,True,200,0.9947,3,1,2026-01-05T09:47:27.945699101
RUN-000259,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,5,2.78,True,290,0.9543,0,4,2026-01-05T10:47:00.693563365
RUN-000260,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1024,Midwest,Facility Services,standard,5,2.81,True,153,0.9802,5,1,2026-01-05T10:48:44.867129476
RUN-000261,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,high_touch,5,4.64,True,409,0.9694,5,2,2026-01-05T12:38:18.577249872
RUN-000262,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1014,Midwest,Uniform Rental,high_touch,5,2.33,True,306,0.934,3,5,2026-01-05T10:20:02.846505760
RUN-000263,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1060,South Central,Facility Services,standard,5,1.79,True,333,0.972,3,2,2026-01-05T09:47:27.422678571
RUN-000264,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1041,Southeast,First Aid & Safety,high_touch,5,3.46,True,209,0.973,2,5,2026-01-05T11:27:41.230605704
RUN-000265,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1015,Midwest,Uniform Rental,high_touch,5,0.96,True,357,0.9621,1,2,2026-01-05T08:57:20.760543327
RUN-000266,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1037,Southeast,Uniform Rental,high_touch,5,4.48,True,352,0.9286,2,3,2026-01-05T12:29:04.841970935
RUN-000267,2026-01-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1054,South Central,First Aid & Safety,standard,5,3.16,True,220,0.9733,3,2,2026-01-05T11:09:50.614330555
